"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vb_freq","total_freq","vbd_freq","vbn_freq"
"260","ambushed","5gram","Trans","transf-nomod",12,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"261","ambushed","actionLstm","Trans","transf-longmod",0,2.49627,0,2,0,2,1,0,"1","2","2","0"
"262","ambushed","actionLstm","Trans","transf-longmod",1,0.535220000000002,0,2,0,2,1,0,"1","2","2","0"
"263","ambushed","actionLstm","Trans","transf-longmod",2,0.977550000000001,0,2,0,2,1,0,"1","2","2","0"
"264","ambushed","actionLstm","Trans","transf-longmod",3,-1.06727,0,2,0,2,1,0,"1","2","2","0"
"265","ambushed","actionLstm","Trans","transf-longmod",4,2.70856000000001,0,2,0,2,1,0,"1","2","2","0"
"266","ambushed","actionLstm","Trans","transf-longmod",5,-0.873440000000002,0,2,0,2,1,0,"1","2","2","0"
"267","ambushed","actionLstm","Trans","transf-longmod",6,-0.506540000000008,0,2,0,2,1,0,"1","2","2","0"
"268","ambushed","actionLstm","Trans","transf-longmod",7,15.44291,0,2,0,2,1,0,"1","2","2","0"
"269","ambushed","actionLstm","Trans","transf-longmod",8,18.38544,0,2,0,2,1,0,"1","2","2","0"
"270","ambushed","actionLstm","Trans","transf-longmod",9,1.01869,0,2,0,2,1,0,"1","2","2","0"
"271","ambushed","actionLstm","Trans","transf-mod",0,0.611670000000004,0,2,0,2,1,0,"1","2","2","0"
"272","ambushed","actionLstm","Trans","transf-mod",1,2.47653999999999,0,2,0,2,1,0,"1","2","2","0"
"273","ambushed","actionLstm","Trans","transf-mod",2,-0.567239999999998,0,2,0,2,1,0,"1","2","2","0"
"274","ambushed","actionLstm","Trans","transf-mod",3,-0.994369999999996,0,2,0,2,1,0,"1","2","2","0"
"275","ambushed","actionLstm","Trans","transf-mod",4,5.42796,0,2,0,2,1,0,"1","2","2","0"
"276","ambushed","actionLstm","Trans","transf-mod",5,1.18819999999999,0,2,0,2,1,0,"1","2","2","0"
"277","ambushed","actionLstm","Trans","transf-mod",6,0.84789,0,2,0,2,1,0,"1","2","2","0"
"278","ambushed","actionLstm","Trans","transf-mod",7,0.830980000000004,0,2,0,2,1,0,"1","2","2","0"
"279","ambushed","actionLstm","Trans","transf-mod",8,7.610152,0,2,0,2,1,0,"1","2","2","0"
"280","ambushed","actionLstm","Trans","transf-mod",9,2.90629,0,2,0,2,1,0,"1","2","2","0"
"281","ambushed","actionLstm","Trans","transf-nomod",0,5.77969,0,2,0,2,1,0,"1","2","2","0"
"282","ambushed","actionLstm","Trans","transf-nomod",1,10.69325,0,2,0,2,1,0,"1","2","2","0"
"283","ambushed","actionLstm","Trans","transf-nomod",2,5.12933,0,2,0,2,1,0,"1","2","2","0"
"284","ambushed","actionLstm","Trans","transf-nomod",3,6.28262,0,2,0,2,1,0,"1","2","2","0"
"285","ambushed","actionLstm","Trans","transf-nomod",4,3.44123,0,2,0,2,1,0,"1","2","2","0"
"286","ambushed","actionLstm","Trans","transf-nomod",5,4.33997000000001,0,2,0,2,1,0,"1","2","2","0"
"287","ambushed","actionLstm","Trans","transf-nomod",6,6.73171,0,2,0,2,1,0,"1","2","2","0"
"288","ambushed","actionLstm","Trans","transf-nomod",7,5.66838,0,2,0,2,1,0,"1","2","2","0"
"289","ambushed","actionLstm","Trans","transf-nomod",8,5.895,0,2,0,2,1,0,"1","2","2","0"
"290","ambushed","actionLstm","Trans","transf-nomod",9,4.65819,0,2,0,2,1,0,"1","2","2","0"
"291","ambushed","5gram","Trans","transf-longmod",1,0,0,2,0,2,1,0,"1","2","2","0"
"292","ambushed","5gram","Trans","transf-longmod",2,0,0,2,0,2,1,0,"1","2","2","0"
"293","ambushed","5gram","Trans","transf-longmod",3,0,0,2,0,2,1,0,"1","2","2","0"
"294","ambushed","5gram","Trans","transf-longmod",4,0,0,2,0,2,1,0,"1","2","2","0"
"295","ambushed","5gram","Trans","transf-longmod",5,0,0,2,0,2,1,0,"1","2","2","0"
"296","ambushed","5gram","Trans","transf-longmod",6,0,0,2,0,2,1,0,"1","2","2","0"
"297","ambushed","5gram","Trans","transf-longmod",7,0,0,2,0,2,1,0,"1","2","2","0"
"298","ambushed","5gram","Trans","transf-longmod",8,0,0,2,0,2,1,0,"1","2","2","0"
"299","ambushed","5gram","Trans","transf-longmod",9,0,0,2,0,2,1,0,"1","2","2","0"
"300","ambushed","5gram","Trans","transf-longmod",10,0,0,2,0,2,1,0,"1","2","2","0"
"301","ambushed","5gram","Trans","transf-longmod",11,0,0,2,0,2,1,0,"1","2","2","0"
"302","ambushed","5gram","Trans","transf-longmod",12,0,0,2,0,2,1,0,"1","2","2","0"
"303","ambushed","lstm","Trans","transf-longmod",0,0.620150599999999,0,2,0,2,1,0,"1","2","2","0"
"304","ambushed","lstm","Trans","transf-longmod",1,-0.993684600000002,0,2,0,2,1,0,"1","2","2","0"
"305","ambushed","lstm","Trans","transf-longmod",2,2.7141549,0,2,0,2,1,0,"1","2","2","0"
"306","ambushed","lstm","Trans","transf-longmod",3,1.9969395,0,2,0,2,1,0,"1","2","2","0"
"307","ambushed","lstm","Trans","transf-longmod",4,-0.0878145999999944,0,2,0,2,1,0,"1","2","2","0"
"308","ambushed","lstm","Trans","transf-longmod",5,0.024919299999997,0,2,0,2,1,0,"1","2","2","0"
"309","ambushed","lstm","Trans","transf-longmod",6,-0.389836249999998,0,2,0,2,1,0,"1","2","2","0"
"310","ambushed","lstm","Trans","transf-longmod",7,0.764538000000002,0,2,0,2,1,0,"1","2","2","0"
"311","ambushed","5gram","Trans","transf-mod",2,0,0,2,0,2,1,0,"1","2","2","0"
"312","ambushed","5gram","Trans","transf-mod",3,0,0,2,0,2,1,0,"1","2","2","0"
"313","ambushed","5gram","Trans","transf-mod",4,0,0,2,0,2,1,0,"1","2","2","0"
"314","ambushed","5gram","Trans","transf-mod",5,0,0,2,0,2,1,0,"1","2","2","0"
"315","ambushed","5gram","Trans","transf-mod",6,0,0,2,0,2,1,0,"1","2","2","0"
"316","ambushed","5gram","Trans","transf-mod",7,0,0,2,0,2,1,0,"1","2","2","0"
"317","ambushed","5gram","Trans","transf-mod",8,0,0,2,0,2,1,0,"1","2","2","0"
"318","ambushed","5gram","Trans","transf-mod",9,0,0,2,0,2,1,0,"1","2","2","0"
"319","ambushed","5gram","Trans","transf-mod",10,0,0,2,0,2,1,0,"1","2","2","0"
"320","ambushed","5gram","Trans","transf-mod",11,0,0,2,0,2,1,0,"1","2","2","0"
"321","ambushed","5gram","Trans","transf-mod",12,0,0,2,0,2,1,0,"1","2","2","0"
"322","ambushed","5gram","Trans","transf-mod",13,0,0,2,0,2,1,0,"1","2","2","0"
"323","ambushed","5gram","Trans","transf-mod",14,0,0,2,0,2,1,0,"1","2","2","0"
"324","ambushed","5gram","Trans","transf-mod",15,0,0,2,0,2,1,0,"1","2","2","0"
"325","ambushed","5gram","Trans","transf-mod",16,0,0,2,0,2,1,0,"1","2","2","0"
"326","ambushed","5gram","Trans","transf-mod",17,0,0,2,0,2,1,0,"1","2","2","0"
"327","ambushed","5gram","Trans","transf-mod",18,0,0,2,0,2,1,0,"1","2","2","0"
"328","ambushed","5gram","Trans","transf-mod",19,0,0,2,0,2,1,0,"1","2","2","0"
"329","ambushed","5gram","Trans","transf-nomod",0,0.315518965193931,0,2,0,2,1,0,"1","2","2","0"
"330","ambushed","5gram","Trans","transf-nomod",1,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"331","ambushed","5gram","Trans","transf-nomod",2,0.786715966334647,0,2,0,2,1,0,"1","2","2","0"
"332","ambushed","5gram","Trans","transf-nomod",3,0.0885307429997937,0,2,0,2,1,0,"1","2","2","0"
"333","ambushed","5gram","Trans","transf-nomod",4,0.258185922735862,0,2,0,2,1,0,"1","2","2","0"
"334","ambushed","5gram","Trans","transf-nomod",5,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"335","ambushed","5gram","Trans","transf-nomod",6,0.209735497575963,0,2,0,2,1,0,"1","2","2","0"
"336","ambushed","5gram","Trans","transf-nomod",7,0.786715966334654,0,2,0,2,1,0,"1","2","2","0"
"337","ambushed","5gram","Trans","transf-nomod",8,0.496589886903585,0,2,0,2,1,0,"1","2","2","0"
"338","ambushed","5gram","Trans","transf-nomod",9,0.275682929787443,0,2,0,2,1,0,"1","2","2","0"
"339","ambushed","5gram","Trans","transf-nomod",10,0.275682929787443,0,2,0,2,1,0,"1","2","2","0"
"340","ambushed","5gram","Trans","transf-nomod",11,0.786715966334654,0,2,0,2,1,0,"1","2","2","0"
"341","ambushed","rnng","Trans","transf-longmod",0,-0.455469999999998,0,2,0,2,1,0,"1","2","2","0"
"342","ambushed","rnng","Trans","transf-longmod",1,-0.000370000000000203,0,2,0,2,1,0,"1","2","2","0"
"343","ambushed","rnng","Trans","transf-longmod",2,-2.45972,0,2,0,2,1,0,"1","2","2","0"
"344","ambushed","rnng","Trans","transf-longmod",3,0.943015000000003,0,2,0,2,1,0,"1","2","2","0"
"345","ambushed","rnng","Trans","transf-longmod",4,8.98447,0,2,0,2,1,0,"1","2","2","0"
"346","ambushed","rnng","Trans","transf-longmod",5,1.358397,0,2,0,2,1,0,"1","2","2","0"
"347","ambushed","rnng","Trans","transf-longmod",6,7.39855,0,2,0,2,1,0,"1","2","2","0"
"348","ambushed","rnng","Trans","transf-longmod",7,13.185016,0,2,0,2,1,0,"1","2","2","0"
"349","ambushed","rnng","Trans","transf-mod",8,1.49585,0,2,0,2,1,0,"1","2","2","0"
"350","ambushed","rnng","Trans","transf-mod",9,-2.56877,0,2,0,2,1,0,"1","2","2","0"
"351","ambushed","rnng","Trans","transf-nomod",0,-0.91619,0,2,0,2,1,0,"1","2","2","0"
"352","ambushed","lstm","Trans","transf-longmod",8,0.695219999999999,0,2,0,2,1,0,"1","2","2","0"
"353","ambushed","lstm","Trans","transf-longmod",9,0.624958999999997,0,2,0,2,1,0,"1","2","2","0"
"354","ambushed","rnng","Trans","transf-mod",1,-1.67032,0,2,0,2,1,0,"1","2","2","0"
"355","ambushed","rnng","Trans","transf-mod",2,-1.91721,0,2,0,2,1,0,"1","2","2","0"
"356","ambushed","rnng","Trans","transf-mod",3,0.680660000000003,0,2,0,2,1,0,"1","2","2","0"
"357","ambushed","rnng","Trans","transf-mod",4,1.36328,0,2,0,2,1,0,"1","2","2","0"
"358","ambushed","rnng","Trans","transf-mod",5,-0.661969999999997,0,2,0,2,1,0,"1","2","2","0"
"359","ambushed","rnng","Trans","transf-mod",6,-0.728479999999998,0,2,0,2,1,0,"1","2","2","0"
"360","ambushed","rnng","Trans","transf-mod",7,0.0351699999999937,0,2,0,2,1,0,"1","2","2","0"
"361","ambushed","rnng","Trans","transf-nomod",1,5.42856,0,2,0,2,1,0,"1","2","2","0"
"362","ambushed","rnng","Trans","transf-nomod",2,1.56254,0,2,0,2,1,0,"1","2","2","0"
"363","ambushed","rnng","Trans","transf-nomod",3,-1.91414,0,2,0,2,1,0,"1","2","2","0"
"364","ambushed","rnng","Trans","transf-nomod",4,4.43942,0,2,0,2,1,0,"1","2","2","0"
"365","ambushed","rnng","Trans","transf-nomod",5,-3.03699,0,2,0,2,1,0,"1","2","2","0"
"366","ambushed","rnng","Trans","transf-nomod",6,-0.704879999999996,0,2,0,2,1,0,"1","2","2","0"
"367","ambushed","rnng","Trans","transf-nomod",7,3.17246,0,2,0,2,1,0,"1","2","2","0"
"368","ambushed","rnng","Trans","transf-nomod",8,7.03937999999999,0,2,0,2,1,0,"1","2","2","0"
"369","ambushed","rnng","Trans","transf-nomod",9,-1.16675,0,2,0,2,1,0,"1","2","2","0"
"370","ambushed","lstm","Trans","transf-mod",6,2.7738372,0,2,0,2,1,0,"1","2","2","0"
"371","ambushed","lstm","Trans","transf-mod",7,0.8978258,0,2,0,2,1,0,"1","2","2","0"
"372","ambushed","lstm","Trans","transf-mod",8,0.228771999999999,0,2,0,2,1,0,"1","2","2","0"
"373","ambushed","lstm","Trans","transf-mod",0,3.7883825,0,2,0,2,1,0,"1","2","2","0"
"374","ambushed","lstm","Trans","transf-nomod",9,1.7360833,0,2,0,2,1,0,"1","2","2","0"
"375","ambushed","lstm","Trans","transf-nomod",0,4.34691764,0,2,0,2,1,0,"1","2","2","0"
"376","ambushed","lstm","Trans","transf-nomod",1,-3.4073293,0,2,0,2,1,0,"1","2","2","0"
"377","ambushed","lstm","Trans","transf-mod",9,1.20496765,0,2,0,2,1,0,"1","2","2","0"
"378","ambushed","5gram","Trans","transf-longmod",0,0,0,2,0,2,1,0,"1","2","2","0"
"379","ambushed","lstm","Trans","transf-mod",5,4.17328,0,2,0,2,1,0,"1","2","2","0"
"380","ambushed","lstm","Trans","transf-mod",1,-8.1419876,0,2,0,2,1,0,"1","2","2","0"
"381","ambushed","lstm","Trans","transf-mod",2,-0.418167699999998,0,2,0,2,1,0,"1","2","2","0"
"382","ambushed","lstm","Trans","transf-nomod",8,-1.512142,0,2,0,2,1,0,"1","2","2","0"
"383","ambushed","lstm","Trans","transf-nomod",3,6.301286,0,2,0,2,1,0,"1","2","2","0"
"384","ambushed","lstm","Trans","transf-nomod",7,-0.306183299999994,0,2,0,2,1,0,"1","2","2","0"
"385","ambushed","lstm","Trans","transf-nomod",4,-1.4120685,0,2,0,2,1,0,"1","2","2","0"
"386","ambushed","lstm","Trans","transf-nomod",2,3.0153206,0,2,0,2,1,0,"1","2","2","0"
"387","ambushed","lstm","Trans","transf-mod",4,2.0939237,0,2,0,2,1,0,"1","2","2","0"
"388","ambushed","lstm","Trans","transf-mod",3,-0.824089499999999,0,2,0,2,1,0,"1","2","2","0"
"389","ambushed","lstm","Trans","transf-nomod",6,7.39720134,0,2,0,2,1,0,"1","2","2","0"
"390","ambushed","lstm","Trans","transf-nomod",5,1.88502243,0,2,0,2,1,0,"1","2","2","0"
"391","arose","5gram","Intrans","transf-longmod",0,0,0,7,0,7,1,0,"1","10","10","0"
"392","arose","5gram","Intrans","transf-longmod",7,0,0,7,0,7,1,0,"1","10","10","0"
"393","arose","5gram","Intrans","transf-longmod",8,0,0,7,0,7,1,0,"1","10","10","0"
"394","arose","5gram","Intrans","transf-longmod",1,0,0,7,0,7,1,0,"1","10","10","0"
"395","arose","5gram","Intrans","transf-longmod",6,0,0,7,0,7,1,0,"1","10","10","0"
"396","arose","5gram","Intrans","transf-longmod",11,0,0,7,0,7,1,0,"1","10","10","0"
"397","arose","5gram","Intrans","transf-mod",18,0,0,7,0,7,1,0,"1","10","10","0"
"398","arose","5gram","Intrans","transf-longmod",9,0,0,7,0,7,1,0,"1","10","10","0"
"399","arose","5gram","Intrans","transf-longmod",10,0,0,7,0,7,1,0,"1","10","10","0"
"400","arose","5gram","Intrans","transf-longmod",2,0,0,7,0,7,1,0,"1","10","10","0"
"401","arose","5gram","Intrans","transf-longmod",3,0,0,7,0,7,1,0,"1","10","10","0"
"402","arose","5gram","Intrans","transf-mod",19,0,0,7,0,7,1,0,"1","10","10","0"
"403","arose","5gram","Intrans","transf-nomod",0,0.786715771136489,0,7,0,7,1,0,"1","10","10","0"
"404","arose","5gram","Intrans","transf-mod",14,0,0,7,0,7,1,0,"1","10","10","0"
"405","arose","5gram","Intrans","transf-mod",15,0,0,7,0,7,1,0,"1","10","10","0"
"406","arose","5gram","Intrans","transf-mod",16,0,0,7,0,7,1,0,"1","10","10","0"
"407","arose","5gram","Intrans","transf-mod",17,0,0,7,0,7,1,0,"1","10","10","0"
"408","arose","5gram","Intrans","transf-nomod",11,-0.0262551510405373,0,7,0,7,1,0,"1","10","10","0"
"409","arose","5gram","Intrans","transf-longmod",12,0,0,7,0,7,1,0,"1","10","10","0"
"410","arose","5gram","Intrans","transf-longmod",13,0,0,7,0,7,1,0,"1","10","10","0"
"411","arose","5gram","Intrans","transf-nomod",1,1.07960694695348,0,7,0,7,1,0,"1","10","10","0"
"412","arose","5gram","Intrans","transf-nomod",2,-0.0262551510405373,0,7,0,7,1,0,"1","10","10","0"
"413","arose","5gram","Intrans","transf-longmod",4,0,0,7,0,7,1,0,"1","10","10","0"
"414","arose","5gram","Intrans","transf-longmod",5,0,0,7,0,7,1,0,"1","10","10","0"
"415","arose","5gram","Intrans","transf-nomod",5,0.496589732739253,0,7,0,7,1,0,"1","10","10","0"
"416","arose","5gram","Intrans","transf-nomod",6,-0.0262551510405373,0,7,0,7,1,0,"1","10","10","0"
"417","arose","5gram","Intrans","transf-nomod",7,0.275682563795563,0,7,0,7,1,0,"1","10","10","0"
"418","arose","5gram","Intrans","transf-nomod",8,0.315519132500278,0,7,0,7,1,0,"1","10","10","0"
"419","arose","5gram","Intrans","transf-nomod",9,1.07960694695348,0,7,0,7,1,0,"1","10","10","0"
"420","arose","5gram","Intrans","transf-nomod",10,0.496589732739253,0,7,0,7,1,0,"1","10","10","0"
"421","arose","actionLstm","Intrans","transf-longmod",5,1.540707,0,7,0,7,1,0,"1","10","10","0"
"422","arose","actionLstm","Intrans","transf-longmod",6,-2.43759,0,7,0,7,1,0,"1","10","10","0"
"423","arose","actionLstm","Intrans","transf-longmod",7,-0.0447130000000016,0,7,0,7,1,0,"1","10","10","0"
"424","arose","actionLstm","Intrans","transf-longmod",8,-0.250600000000002,0,7,0,7,1,0,"1","10","10","0"
"425","arose","actionLstm","Intrans","transf-longmod",9,0.211286999999999,0,7,0,7,1,0,"1","10","10","0"
"426","arose","5gram","Intrans","transf-nomod",3,0.0885308562257059,0,7,0,7,1,0,"1","10","10","0"
"427","arose","5gram","Intrans","transf-nomod",4,0.258185600591563,0,7,0,7,1,0,"1","10","10","0"
"428","arose","actionLstm","Intrans","transf-longmod",0,-1.190721,0,7,0,7,1,0,"1","10","10","0"
"429","arose","actionLstm","Intrans","transf-longmod",1,0.957279999999997,0,7,0,7,1,0,"1","10","10","0"
"430","arose","actionLstm","Intrans","transf-longmod",2,2.278081,0,7,0,7,1,0,"1","10","10","0"
"431","arose","actionLstm","Intrans","transf-longmod",3,0.487017000000002,0,7,0,7,1,0,"1","10","10","0"
"432","arose","actionLstm","Intrans","transf-longmod",4,-1.69134,0,7,0,7,1,0,"1","10","10","0"
"433","arose","actionLstm","Intrans","transf-mod",8,-3.70974,0,7,0,7,1,0,"1","10","10","0"
"434","arose","actionLstm","Intrans","transf-mod",9,-3.58232,0,7,0,7,1,0,"1","10","10","0"
"435","arose","5gram","Intrans","transf-nomod",12,0.306024392236825,0,7,0,7,1,0,"1","10","10","0"
"436","arose","5gram","Intrans","transf-nomod",13,3.24428911978525,0,7,0,7,1,0,"1","10","10","0"
"437","arose","5gram","Intrans","transf-longmod",14,0,0,7,0,7,1,0,"1","10","10","0"
"438","arose","actionLstm","Intrans","transf-mod",0,-7.57719,0,7,0,7,1,0,"1","10","10","0"
"439","arose","actionLstm","Intrans","transf-mod",1,-0.515579999999996,0,7,0,7,1,0,"1","10","10","0"
"440","arose","actionLstm","Intrans","transf-mod",2,-11.36297,0,7,0,7,1,0,"1","10","10","0"
"441","arose","actionLstm","Intrans","transf-mod",3,-12.574861,0,7,0,7,1,0,"1","10","10","0"
"442","arose","actionLstm","Intrans","transf-mod",4,-3.067822,0,7,0,7,1,0,"1","10","10","0"
"443","arose","actionLstm","Intrans","transf-mod",5,-11.43812,0,7,0,7,1,0,"1","10","10","0"
"444","arose","actionLstm","Intrans","transf-mod",6,-4.50042,0,7,0,7,1,0,"1","10","10","0"
"445","arose","actionLstm","Intrans","transf-mod",7,-3.5308,0,7,0,7,1,0,"1","10","10","0"
"446","arose","lstm","Intrans","transf-longmod",0,0.683165929999998,0,7,0,7,1,0,"1","10","10","0"
"447","arose","lstm","Intrans","transf-longmod",1,-0.00709180000000131,0,7,0,7,1,0,"1","10","10","0"
"448","arose","lstm","Intrans","transf-longmod",2,-0.0323795999999987,0,7,0,7,1,0,"1","10","10","0"
"449","arose","lstm","Intrans","transf-longmod",3,-0.0888779,0,7,0,7,1,0,"1","10","10","0"
"450","arose","lstm","Intrans","transf-longmod",4,0.1918577,0,7,0,7,1,0,"1","10","10","0"
"451","arose","lstm","Intrans","transf-longmod",5,-1.3146574,0,7,0,7,1,0,"1","10","10","0"
"452","arose","lstm","Intrans","transf-longmod",6,0.0196107999999953,0,7,0,7,1,0,"1","10","10","0"
"453","arose","lstm","Intrans","transf-longmod",7,0.224407499999998,0,7,0,7,1,0,"1","10","10","0"
"454","arose","lstm","Intrans","transf-longmod",8,-1.5536952,0,7,0,7,1,0,"1","10","10","0"
"455","arose","lstm","Intrans","transf-longmod",9,-0.19715034,0,7,0,7,1,0,"1","10","10","0"
"456","arose","lstm","Intrans","transf-mod",0,-1.73994518,0,7,0,7,1,0,"1","10","10","0"
"457","arose","lstm","Intrans","transf-mod",1,-0.743454499999995,0,7,0,7,1,0,"1","10","10","0"
"458","arose","lstm","Intrans","transf-mod",2,0.466873449999998,0,7,0,7,1,0,"1","10","10","0"
"459","arose","lstm","Intrans","transf-mod",3,-0.737705699999999,0,7,0,7,1,0,"1","10","10","0"
"460","arose","lstm","Intrans","transf-mod",4,0.619540320000002,0,7,0,7,1,0,"1","10","10","0"
"461","arose","lstm","Intrans","transf-mod",5,-0.377132059999997,0,7,0,7,1,0,"1","10","10","0"
"462","arose","lstm","Intrans","transf-mod",6,-1.5217672,0,7,0,7,1,0,"1","10","10","0"
"463","arose","lstm","Intrans","transf-mod",7,-1.12513157,0,7,0,7,1,0,"1","10","10","0"
"464","arose","lstm","Intrans","transf-mod",8,-1.05298027,0,7,0,7,1,0,"1","10","10","0"
"465","arose","lstm","Intrans","transf-mod",9,-2.24327255,0,7,0,7,1,0,"1","10","10","0"
"466","arose","lstm","Intrans","transf-nomod",0,3.84898111,0,7,0,7,1,0,"1","10","10","0"
"467","arose","lstm","Intrans","transf-nomod",1,3.4448294,0,7,0,7,1,0,"1","10","10","0"
"468","arose","5gram","Intrans","transf-longmod",15,0,0,7,0,7,1,0,"1","10","10","0"
"469","arose","5gram","Intrans","transf-longmod",16,0,0,7,0,7,1,0,"1","10","10","0"
"470","arose","5gram","Intrans","transf-longmod",17,0,0,7,0,7,1,0,"1","10","10","0"
"471","arose","5gram","Intrans","transf-longmod",18,0,0,7,0,7,1,0,"1","10","10","0"
"472","arose","5gram","Intrans","transf-longmod",19,0,0,7,0,7,1,0,"1","10","10","0"
"473","arose","5gram","Intrans","transf-mod",0,0,0,7,0,7,1,0,"1","10","10","0"
"474","arose","5gram","Intrans","transf-mod",1,0,0,7,0,7,1,0,"1","10","10","0"
"475","arose","5gram","Intrans","transf-mod",2,0,0,7,0,7,1,0,"1","10","10","0"
"476","arose","5gram","Intrans","transf-mod",3,0,0,7,0,7,1,0,"1","10","10","0"
"477","arose","5gram","Intrans","transf-mod",4,0,0,7,0,7,1,0,"1","10","10","0"
"478","arose","5gram","Intrans","transf-mod",5,0,0,7,0,7,1,0,"1","10","10","0"
"479","arose","5gram","Intrans","transf-mod",6,0,0,7,0,7,1,0,"1","10","10","0"
"480","arose","5gram","Intrans","transf-mod",7,0,0,7,0,7,1,0,"1","10","10","0"
"481","arose","5gram","Intrans","transf-mod",8,0,0,7,0,7,1,0,"1","10","10","0"
"482","arose","5gram","Intrans","transf-mod",9,0,0,7,0,7,1,0,"1","10","10","0"
"483","arose","5gram","Intrans","transf-mod",10,0,0,7,0,7,1,0,"1","10","10","0"
"484","arose","5gram","Intrans","transf-mod",11,0,0,7,0,7,1,0,"1","10","10","0"
"485","arose","5gram","Intrans","transf-mod",12,0,0,7,0,7,1,0,"1","10","10","0"
"486","arose","5gram","Intrans","transf-mod",13,0,0,7,0,7,1,0,"1","10","10","0"
"487","arose","rnng","Intrans","transf-longmod",0,-4.652178,0,7,0,7,1,0,"1","10","10","0"
"488","arose","rnng","Intrans","transf-longmod",1,-4.77045,0,7,0,7,1,0,"1","10","10","0"
"489","arose","rnng","Intrans","transf-longmod",2,1.556983,0,7,0,7,1,0,"1","10","10","0"
"490","arose","rnng","Intrans","transf-longmod",3,-5.413194,0,7,0,7,1,0,"1","10","10","0"
"491","arose","rnng","Intrans","transf-longmod",4,-3.86250500000001,0,7,0,7,1,0,"1","10","10","0"
"492","arose","rnng","Intrans","transf-longmod",5,-0.411960000000004,0,7,0,7,1,0,"1","10","10","0"
"493","arose","rnng","Intrans","transf-longmod",6,-1.115746,0,7,0,7,1,0,"1","10","10","0"
"494","arose","rnng","Intrans","transf-longmod",7,-2.131092,0,7,0,7,1,0,"1","10","10","0"
"495","arose","rnng","Intrans","transf-longmod",8,2.104105,0,7,0,7,1,0,"1","10","10","0"
"496","arose","rnng","Intrans","transf-longmod",9,-2.001206,0,7,0,7,1,0,"1","10","10","0"
"497","arose","rnng","Intrans","transf-mod",0,-4.91677,0,7,0,7,1,0,"1","10","10","0"
"498","arose","rnng","Intrans","transf-mod",1,-1.29959,0,7,0,7,1,0,"1","10","10","0"
